Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,exchange,ACT Symbol,Exchange,CQS Symbol,NASDAQ Symbol,act_symbol_backup,cqs_symbol_backup
LAC,Lithium Americas Corp. Common Shares,,N,,100,N,,NYSE,LAC,N,LAC,LAC,LAC,LAC
LAD,"Lithia Motors, Inc. Common Stock",,N,,100,N,,NYSE,LAD,N,LAD,LAD,LAD,LAD
LANV,Lanvin Group Holdings Limited Ordinary Shares,,N,,100,N,,NYSE,LANV,N,LANV,LANV,LANV,LANV
LAR,Lithium Argentina AG Common Shares,,N,,100,N,,NYSE,LAR,N,LAR,LAR,LAR,LAR
LAW,"CS Disco, Inc. Common Stock",,N,,100,N,,NYSE,LAW,N,LAW,LAW,LAW,LAW
LAZ,"Lazard, Inc. Common Stock",,N,,100,N,,NYSE,LAZ,N,LAZ,LAZ,LAZ,LAZ
LBRT,Liberty Energy Inc. Class A common stock,,N,,100,N,,NYSE,LBRT,N,LBRT,LBRT,LBRT,LBRT
LC,LendingClub Corporation Common Stock,,N,,100,N,,NYSE,LC,N,LC,LC,LC,LC
LDI,"loanDepot, Inc. Class A Common Stock",,N,,100,N,,NYSE,LDI,N,LDI,LDI,LDI,LDI
LDOS,"Leidos Holdings, Inc. Common Stock",,N,,100,N,,NYSE,LDOS,N,LDOS,LDOS,LDOS,LDOS
LEA,Lear Corporation Common Stock,,N,,100,N,,NYSE,LEA,N,LEA,LEA,LEA,LEA
LEG,"Leggett & Platt, Incorporated Common Stock",,N,,100,N,,NYSE,LEG,N,LEG,LEG,LEG,LEG
LEN,Lennar Corporation Class A Common Stock,,N,,100,N,,NYSE,LEN,N,LEN,LEN,LEN,LEN
LEO,"BNY Mellon Strategic Municipals, Inc. Common Stock",,N,,100,N,,NYSE,LEO,N,LEO,LEO,LEO,LEO
LEVI,Levi Strauss & Co Class A Common Stock,,N,,100,N,,NYSE,LEVI,N,LEVI,LEVI,LEVI,LEVI
LFT,"Lument Finance Trust, Inc. Common Stock",,N,,100,N,,NYSE,LFT,N,LFT,LFT,LFT,LFT
LGI,Lazard Global Total Return and Income Fund Common Stock,,N,,100,N,,NYSE,LGI,N,LGI,LGI,LGI,LGI
LH,Labcorp Holdings Inc. Common Stock,,N,,100,N,,NYSE,LH,N,LH,LH,LH,LH
LHX,"L3Harris Technologies, Inc. Common Stock",,N,,100,N,,NYSE,LHX,N,LHX,LHX,LHX,LHX
LII,"Lennox International, Inc. Common Stock",,N,,100,N,,NYSE,LII,N,LII,LII,LII,LII
LION,Lionsgate Studios Corp Common Shares,,N,,100,N,,NYSE,LION,N,LION,LION,LION,LION
LLY,Eli Lilly and Company Common Stock,,N,,100,N,,NYSE,LLY,N,LLY,LLY,LLY,LLY
LMND,"Lemonade, Inc. Common Stock",,N,,100,N,,NYSE,LMND,N,LMND,LMND,LMND,LMND
LMT,Lockheed Martin Corporation Common Stock,,N,,100,N,,NYSE,LMT,N,LMT,LMT,LMT,LMT
LNC,Lincoln National Corporation Common Stock,,N,,100,N,,NYSE,LNC,N,LNC,LNC,LNC,LNC
LNG,"Cheniere Energy, Inc. Common Stock",,N,,100,N,,NYSE,LNG,N,LNG,LNG,LNG,LNG
LNN,Lindsay Corporation Common Stock,,N,,100,N,,NYSE,LNN,N,LNN,LNN,LNN,LNN
LOB,"Live Oak Bancshares, Inc. Common Stock",,N,,100,N,,NYSE,LOB,N,LOB,LOB,LOB,LOB
LOCL,Local Bounti Corporation Common Stock,,N,,100,N,,NYSE,LOCL,N,LOCL,LOCL,LOCL,LOCL
LOW,"Lowe's Companies, Inc. Common Stock",,N,,100,N,,NYSE,LOW,N,LOW,LOW,LOW,LOW
LPG,Dorian LPG Ltd. Common Stock,,N,,100,N,,NYSE,LPG,N,LPG,LPG,LPG,LPG
LPX,Louisiana-Pacific Corporation Common Stock,,N,,100,N,,NYSE,LPX,N,LPX,LPX,LPX,LPX
LRN,"Stride, Inc. Common Stock",,N,,100,N,,NYSE,LRN,N,LRN,LRN,LRN,LRN
LTC,"LTC Properties, Inc. Common Stock",,N,,100,N,,NYSE,LTC,N,LTC,LTC,LTC,LTC
LTH,"Life Time Group Holdings, Inc. Common Stock",,N,,100,N,,NYSE,LTH,N,LTH,LTH,LTH,LTH
LUCK,Lucky Strike Entertainment Corporation Class A Common Stock,,N,,100,N,,NYSE,LUCK,N,LUCK,LUCK,LUCK,LUCK
LUMN,"Lumen Technologies, Inc. Common Stock",,N,,100,N,,NYSE,LUMN,N,LUMN,LUMN,LUMN,LUMN
LUV,Southwest Airlines Company Common Stock,,N,,100,N,,NYSE,LUV,N,LUV,LUV,LUV,LUV
LVS,Las Vegas Sands Corp. Common Stock,,N,,100,N,,NYSE,LVS,N,LVS,LVS,LVS,LVS
LW,"Lamb Weston Holdings, Inc. Common Stock ",,N,,100,N,,NYSE,LW,N,LW,LW,LW,LW
LXP,LXP Industrial Trust Common Stock (Maryland REIT),,N,,100,N,,NYSE,LXP,N,LXP,LXP,LXP,LXP
LXU,"LSB Industries, Inc. Common Stock",,N,,100,N,,NYSE,LXU,N,LXU,LXU,LXU,LXU
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),,N,,100,N,,NYSE,LYB,N,LYB,LYB,LYB,LYB
LYV,"Live Nation Entertainment, Inc. Common Stock",,N,,100,N,,NYSE,LYV,N,LYV,LYV,LYV,LYV
LZB,La-Z-Boy Incorporated Common Stock,,N,,100,N,,NYSE,LZB,N,LZB,LZB,LZB,LZB
LZM,Lifezone Metals Limited Ordinary Shares,,N,,100,N,,NYSE,LZM,N,LZM,LZM,LZM,LZM
M,Macy's Inc Common Stock,,N,,100,N,,NYSE,M,N,M,M,M,M
MA,Mastercard Incorporated Common Stock,,N,,100,N,,NYSE,MA,N,MA,MA,MA,MA
MAA,"Mid-America Apartment Communities, Inc. Common Stock",,N,,100,N,,NYSE,MAA,N,MAA,MAA,MAA,MAA
MAC,Macerich Company (The) Common Stock,,N,,100,N,,NYSE,MAC,N,MAC,MAC,MAC,MAC
MAGN,Magnera Corporation Common Stock,,N,,100,N,,NYSE,MAGN,N,MAGN,MAGN,MAGN,MAGN
MAIN,Main Street Capital Corporation Common Stock,,N,,100,N,,NYSE,MAIN,N,MAIN,MAIN,MAIN,MAIN
MAN,ManpowerGroup Common Stock,,N,,100,N,,NYSE,MAN,N,MAN,MAN,MAN,MAN
MAS,Masco Corporation Common Stock,,N,,100,N,,NYSE,MAS,N,MAS,MAS,MAS,MAS
MATV,"Mativ Holdings, Inc. Common Stock",,N,,100,N,,NYSE,MATV,N,MATV,MATV,MATV,MATV
MATX,"Matson, Inc. Common Stock",,N,,100,N,,NYSE,MATX,N,MATX,MATX,MATX,MATX
MAX,"MediaAlpha, Inc. Class A Common Stock",,N,,100,N,,NYSE,MAX,N,MAX,MAX,MAX,MAX
MBC,"MasterBrand, Inc. Common Stock",,N,,100,N,,NYSE,MBC,N,MBC,MBC,MBC,MBC
MBI,MBIA Inc. Common Stock,,N,,100,N,,NYSE,MBI,N,MBI,MBI,MBI,MBI
MC,Moelis & Company Class A Common Stock,,N,,100,N,,NYSE,MC,N,MC,MC,MC,MC
MCB,Metropolitan Bank Holding Corp. Common Stock,,N,,100,N,,NYSE,MCB,N,MCB,MCB,MCB,MCB
MCD,McDonald's Corporation Common Stock,,N,,100,N,,NYSE,MCD,N,MCD,MCD,MCD,MCD
MCI,Barings Corporate Investors Common Stock,,N,,100,N,,NYSE,MCI,N,MCI,MCI,MCI,MCI
MCK,McKesson Corporation Common Stock,,N,,100,N,,NYSE,MCK,N,MCK,MCK,MCK,MCK
MCN,XAI Madison Equity Premium Income Fund Common Shares,,N,,100,N,,NYSE,MCN,N,MCN,MCN,MCN,MCN
MCO,Moody's Corporation Common Stock,,N,,100,N,,NYSE,MCO,N,MCO,MCO,MCO,MCO
MCR,MFS Charter Income Trust Common Stock,,N,,100,N,,NYSE,MCR,N,MCR,MCR,MCR,MCR
MCS,Marcus Corporation (The) Common Stock,,N,,100,N,,NYSE,MCS,N,MCS,MCS,MCS,MCS
MCY,Mercury General Corporation Common Stock,,N,,100,N,,NYSE,MCY,N,MCY,MCY,MCY,MCY
MD,"Pediatrix Medical Group, Inc. Common Stock",,N,,100,N,,NYSE,MD,N,MD,MD,MD,MD
MDT,Medtronic plc. Ordinary Shares,,N,,100,N,,NYSE,MDT,N,MDT,MDT,MDT,MDT
MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",,N,,100,N,,NYSE,MDU,N,MDU,MDU,MDU,MDU
MDV,"Modiv Industrial, Inc. Class C Common Stock",,N,,100,N,,NYSE,MDV,N,MDV,MDV,MDV,MDV
MEC,"Mayville Engineering Company, Inc. Common Stock",,N,,100,N,,NYSE,MEC,N,MEC,MEC,MEC,MEC
MED,MEDIFAST INC Common Stock,,N,,100,N,,NYSE,MED,N,MED,MED,MED,MED
MEG,"Montrose Environmental Group, Inc. Common Stock",,N,,100,N,,NYSE,MEG,N,MEG,MEG,MEG,MEG
MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,,N,,100,N,,NYSE,MEGI,N,MEGI,MEGI,MEGI,MEGI
MEI,"Methode Electronics, Inc. Common Stock",,N,,100,N,,NYSE,MEI,N,MEI,MEI,MEI,MEI
MET,"MetLife, Inc. Common Stock",,N,,100,N,,NYSE,MET,N,MET,MET,MET,MET
MFC,Manulife Financial Corporation Common Stock,,N,,100,N,,NYSE,MFC,N,MFC,MFC,MFC,MFC
MFM,MFS Municipal Income Trust Common Stock,,N,,100,N,,NYSE,MFM,N,MFM,MFM,MFM,MFM
MG,Mistras Group Inc Common Stock,,N,,100,N,,NYSE,MG,N,MG,MG,MG,MG
MGA,"Magna International, Inc. Common Stock",,N,,100,N,,NYSE,MGA,N,MGA,MGA,MGA,MGA
MGF,MFS Government Markets Income Trust Common Stock,,N,,100,N,,NYSE,MGF,N,MGF,MGF,MGF,MGF
MGM,MGM Resorts International Common Stock,,N,,100,N,,NYSE,MGM,N,MGM,MGM,MGM,MGM
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,,N,,100,N,,NYSE,MGY,N,MGY,MGY,MGY,MGY
MH,"McGraw Hill, Inc. Common Stock",,N,,100,N,,NYSE,MH,N,MH,MH,MH,MH
MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",,N,,100,N,,NYSE,MHD,N,MHD,MHD,MHD,MHD
MHF,"Western Asset Municipal High Income Fund, Inc. Common Stock",,N,,100,N,,NYSE,MHF,N,MHF,MHF,MHF,MHF
MHK,"Mohawk Industries, Inc. Common Stock",,N,,100,N,,NYSE,MHK,N,MHK,MHK,MHK,MHK
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc. Common Stock",,N,,100,N,,NYSE,MHN,N,MHN,MHN,MHN,MHN
MHO,"M/I Homes, Inc. Common Stock",,N,,100,N,,NYSE,MHO,N,MHO,MHO,MHO,MHO
MIAX,"Miami International Holdings, Inc. Common Stock",,N,,100,N,,NYSE,MIAX,N,MIAX,MIAX,MIAX,MIAX
MIN,MFS Intermediate Income Trust Common Stock,,N,,100,N,,NYSE,MIN,N,MIN,MIN,MIN,MIN
MIR,"Mirion Technologies, Inc. Class A Common Stock",,N,,100,N,,NYSE,MIR,N,MIR,MIR,MIR,MIR
MITT,"AG Mortgage Investment Trust, Inc. Common Stock",,N,,100,N,,NYSE,MITT,N,MITT,MITT,MITT,MITT
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",,N,,100,N,,NYSE,MIY,N,MIY,MIY,MIY,MIY
MKC,"McCormick & Company, Incorporated Common Stock",,N,,100,N,,NYSE,MKC,N,MKC,MKC,MKC,MKC
MKC.V,"McCormick & Company, Incorporated Common Stock",,N,,100,N,,NYSE,MKC.V,N,MKC.V,MKC.V,MKC.V,MKC.V
MKL,Markel Group Inc. Common Stock,,N,,10,N,,NYSE,MKL,N,MKL,MKL,MKL,MKL
MLI,"Mueller Industries, Inc. Common Stock",,N,,100,N,,NYSE,MLI,N,MLI,MLI,MLI,MLI
MLM,"Martin Marietta Materials, Inc. Common Stock",,N,,100,N,,NYSE,MLM,N,MLM,MLM,MLM,MLM
MLP,"Maui Land & Pineapple Company, Inc. Common Stock",,N,,100,N,,NYSE,MLP,N,MLP,MLP,MLP,MLP
MLR,"Miller Industries, Inc. Common Stock",,N,,100,N,,NYSE,MLR,N,MLR,MLR,MLR,MLR
MMC,"Marsh & McLennan Companies, Inc. Common Stock",,N,,100,N,,NYSE,MMC,N,MMC,MMC,MMC,MMC
MMD,NYLI MacKay DefinedTerm Muni Opportunities Fund Common Shares,,N,,100,N,,NYSE,MMD,N,MMD,MMD,MMD,MMD
MMI,"Marcus & Millichap, Inc. Common Stock",,N,,100,N,,NYSE,MMI,N,MMI,MMI,MMI,MMI
MMM,3M Company Common Stock,,N,,100,N,,NYSE,MMM,N,MMM,MMM,MMM,MMM
MMS,"Maximus, Inc. Common Stock",,N,,100,N,,NYSE,MMS,N,MMS,MMS,MMS,MMS
MMT,MFS Multimarket Income Trust Common Stock,,N,,100,N,,NYSE,MMT,N,MMT,MMT,MMT,MMT
MMU,"Western Asset Managed Municipals Fund, Inc. Common Stock",,N,,100,N,,NYSE,MMU,N,MMU,MMU,MMU,MMU
MNTN,"MNTN, Inc. Class A Common Stock",,N,,100,N,,NYSE,MNTN,N,MNTN,MNTN,MNTN,MNTN
MOD,Modine Manufacturing Company Common Stock,,N,,100,N,,NYSE,MOD,N,MOD,MOD,MOD,MOD
MODG,Topgolf Callaway Brands Corp. Common Stock,,N,,100,N,,NYSE,MODG,N,MODG,MODG,MODG,MODG
MOG.A,Moog Inc. Class A Common Stock,,N,,100,N,,NYSE,MOG.A,N,MOG.A,MOG.A,MOG.A,MOG.A
MOG.B,Moog Inc. Class B Common Stock,,N,,100,N,,NYSE,MOG.B,N,MOG.B,MOG.B,MOG.B,MOG.B
MOH,Molina Healthcare Inc Common Stock,,N,,100,N,,NYSE,MOH,N,MOH,MOH,MOH,MOH
MOS,Mosaic Company (The) Common Stock,,N,,100,N,,NYSE,MOS,N,MOS,MOS,MOS,MOS
MOV,Movado Group Inc. Common Stock,,N,,100,N,,NYSE,MOV,N,MOV,MOV,MOV,MOV
MP,MP Materials Corp. Common Stock,,N,,100,N,,NYSE,MP,N,MP,MP,MP,MP
MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,,N,,100,N,,NYSE,MPA,N,MPA,MPA,MPA,MPA
MPC,Marathon Petroleum Corporation Common Stock,,N,,100,N,,NYSE,MPC,N,MPC,MPC,MPC,MPC
MPV,Barings Participation Investors Common Stock,,N,,100,N,,NYSE,MPV,N,MPV,MPV,MPV,MPV
MPW,"Medical Properties Trust, Inc. common stock",,N,,100,N,,NYSE,MPW,N,MPW,MPW,MPW,MPW
MPX,Marine Products Corporation Common Stock,,N,,100,N,,NYSE,MPX,N,MPX,MPX,MPX,MPX
MQT,"Blackrock MuniYield Quality Fund II, Inc. Common Stock",,N,,100,N,,NYSE,MQT,N,MQT,MQT,MQT,MQT
MQY,"Blackrock MuniYield Quality Fund, Inc. Common Stock",,N,,100,N,,NYSE,MQY,N,MQY,MQY,MQY,MQY
MRC,MRC Global Inc. Common Stock,,N,,100,N,,NYSE,MRC,N,MRC,MRC,MRC,MRC
MRK,"Merck & Company, Inc. Common Stock (new)",,N,,100,N,,NYSE,MRK,N,MRK,MRK,MRK,MRK
MRP,"Millrose Properties, Inc. Class A Common Stock",,N,,100,N,,NYSE,MRP,N,MRP,MRP,MRP,MRP
MS,Morgan Stanley Common Stock,,N,,100,N,,NYSE,MS,N,MS,MS,MS,MS
MSA,MSA Safety Incorporated Common Stock,,N,,100,N,,NYSE,MSA,N,MSA,MSA,MSA,MSA
MSB,Mesabi Trust Common Stock,,N,,100,N,,NYSE,MSB,N,MSB,MSB,MSB,MSB
MSCI,MSCI Inc. Common Stock,,N,,100,N,,NYSE,MSCI,N,MSCI,MSCI,MSCI,MSCI
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc. Common Stock",,N,,100,N,,NYSE,MSD,N,MSD,MSD,MSD,MSD
MSDL,Morgan Stanley Direct Lending Fund Common Stock,,N,,100,N,,NYSE,MSDL,N,MSDL,MSDL,MSDL,MSDL
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,,N,,100,N,,NYSE,MSGE,N,MSGE,MSGE,MSGE,MSGE
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),,N,,100,N,,NYSE,MSGS,N,MSGS,MSGS,MSGS,MSGS
MSI,"Motorola Solutions, Inc. Common Stock",,N,,100,N,,NYSE,MSI,N,MSI,MSI,MSI,MSI
MSIF,"MSC Income Fund, Inc. Common Stock",,N,,100,N,,NYSE,MSIF,N,MSIF,MSIF,MSIF,MSIF
MSM,"MSC Industrial Direct Company, Inc. Common Stock",,N,,100,N,,NYSE,MSM,N,MSM,MSM,MSM,MSM
MTB,M&T Bank Corporation Common Stock,,N,,100,N,,NYSE,MTB,N,MTB,MTB,MTB,MTB
MTD,"Mettler-Toledo International, Inc. Common Stock",,N,,100,N,,NYSE,MTD,N,MTD,MTD,MTD,MTD
MTG,MGIC Investment Corporation Common Stock,,N,,100,N,,NYSE,MTG,N,MTG,MTG,MTG,MTG
MTH,Meritage Homes Corporation Common Stock,,N,,100,N,,NYSE,MTH,N,MTH,MTH,MTH,MTH
MTN,"Vail Resorts, Inc. Common Stock",,N,,100,N,,NYSE,MTN,N,MTN,MTN,MTN,MTN
MTR,Mesa Royalty Trust Common Stock,,N,,100,N,,NYSE,MTR,N,MTR,MTR,MTR,MTR
MTUS,Metallus Inc. Common Shares,,N,,100,N,,NYSE,MTUS,N,MTUS,MTUS,MTUS,MTUS
MTW,"Manitowoc Company, Inc. (The) Common Stock",,N,,100,N,,NYSE,MTW,N,MTW,MTW,MTW,MTW
MTX,Minerals Technologies Inc. Common Stock,,N,,100,N,,NYSE,MTX,N,MTX,MTX,MTX,MTX
MTZ,"MasTec, Inc. Common Stock",,N,,100,N,,NYSE,MTZ,N,MTZ,MTZ,MTZ,MTZ
MUA,"Blackrock MuniAssets Fund, Inc Common Stock",,N,,100,N,,NYSE,MUA,N,MUA,MUA,MUA,MUA
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock",,N,,100,N,,NYSE,MUC,N,MUC,MUC,MUC,MUC
MUE,"Blackrock MuniHoldings Quality Fund II, Inc. Common Stock",,N,,100,N,,NYSE,MUE,N,MUE,MUE,MUE,MUE
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",,N,,100,N,,NYSE,MUFG,N,MUFG,MUFG,MUFG,MUFG
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock",,N,,100,N,,NYSE,MUJ,N,MUJ,MUJ,MUJ,MUJ
MUR,Murphy Oil Corporation Common Stock,,N,,100,N,,NYSE,MUR,N,MUR,MUR,MUR,MUR
MUSA,Murphy USA Inc. Common Stock,,N,,100,N,,NYSE,MUSA,N,MUSA,MUSA,MUSA,MUSA
MUX,McEwen Inc. Common Stock,,N,,100,N,,NYSE,MUX,N,MUX,MUX,MUX,MUX
MVF,"Blackrock MuniVest Fund, Inc. Common Stock",,N,,100,N,,NYSE,MVF,N,MVF,MVF,MVF,MVF
MVT,"Blackrock MuniVest Fund II, Inc.  Common Stock",,N,,100,N,,NYSE,MVT,N,MVT,MVT,MVT,MVT
MWA,MUELLER WATER PRODUCTS Common Stock,,N,,100,N,,NYSE,MWA,N,MWA,MWA,MWA,MWA
MX,Magnachip Semiconductor Corporation Common Stock,,N,,100,N,,NYSE,MX,N,MX,MX,MX,MX
MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock",,N,,100,N,,NYSE,MXE,N,MXE,MXE,MXE,MXE
MXF,"Mexico Fund, Inc. (The) Common Stock",,N,,100,N,,NYSE,MXF,N,MXF,MXF,MXF,MXF
MYD,"Blackrock MuniYield Fund, Inc.  Common Stock",,N,,100,N,,NYSE,MYD,N,MYD,MYD,MYD,MYD
MYE,"Myers Industries, Inc. Common Stock",,N,,100,N,,NYSE,MYE,N,MYE,MYE,MYE,MYE
MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock",,N,,100,N,,NYSE,MYI,N,MYI,MYI,MYI,MYI
MYN,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock",,N,,100,N,,NYSE,MYN,N,MYN,MYN,MYN,MYN
NABL,"N-able, Inc. Common Stock",,N,,100,N,,NYSE,NABL,N,NABL,NABL,NABL,NABL
NAD,Nuveen Quality Municipal Income Fund Common Stock,,N,,100,N,,NYSE,NAD,N,NAD,NAD,NAD,NAD
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,,N,,100,N,,NYSE,NAN,N,NAN,NAN,NAN,NAN
NAT,Nordic American Tankers Limited Common Stock,,N,,100,N,,NYSE,NAT,N,NAT,NAT,NAT,NAT
NATL,NCR Atleos Corporation Common Stock,,N,,100,N,,NYSE,NATL,N,NATL,NATL,NATL,NATL
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,,N,,100,N,,NYSE,NAZ,N,NAZ,NAZ,NAZ,NAZ
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NBB,N,NBB,NBB,NBB,NBB
NBHC,National Bank Holdings Corporation Common Stock,,N,,100,N,,NYSE,NBHC,N,NBHC,NBHC,NBHC,NBHC
NBXG,Neuberger Berman Next Generation Connectivity Fund Inc. Common Stock,,N,,100,N,,NYSE,NBXG,N,NBXG,NBXG,NBXG,NBXG
NC,"NACCO Industries, Inc. Common Stock",,N,,100,N,,NYSE,NC,N,NC,NC,NC,NC
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,,N,,100,N,,NYSE,NCDL,N,NCDL,NCDL,NCDL,NCDL
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,,N,,100,N,,NYSE,NCLH,N,NCLH,NCLH,NCLH,NCLH
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NCV,N,NCV,NCV,NCV,NCV
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NCZ,N,NCZ,NCZ,NCZ,NCZ
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NDMO,N,NDMO,NDMO,NDMO,NDMO
NE,Noble Corporation plc A Ordinary Shares,,N,,100,N,,NYSE,NE,N,NE,NE,NE,NE
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,,N,,100,N,,NYSE,NEA,N,NEA,NEA,NEA,NEA
NEE,"NextEra Energy, Inc. Common Stock",,N,,100,N,,NYSE,NEE,N,NEE,NEE,NEE,NEE
NET,"Cloudflare, Inc. Class A Common Stock",,N,,100,N,,NYSE,NET,N,NET,NET,NET,NET
NEU,NewMarket Corp Common Stock,,N,,100,N,,NYSE,NEU,N,NEU,NEU,NEU,NEU
NEXA,Nexa Resources S.A. Common Shares,,N,,100,N,,NYSE,NEXA,N,NEXA,NEXA,NEXA,NEXA
NFG,National Fuel Gas Company Common Stock,,N,,100,N,,NYSE,NFG,N,NFG,NFG,NFG,NFG
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",,N,,100,N,,NYSE,NFJ,N,NFJ,NFJ,NFJ,NFJ
NGS,"Natural Gas Services Group, Inc. Common Stock",,N,,100,N,,NYSE,NGS,N,NGS,NGS,NGS,NGS
NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",,N,,100,N,,NYSE,NGVC,N,NGVC,NGVC,NGVC,NGVC
NGVT,Ingevity Corporation Common Stock ,,N,,100,N,,NYSE,NGVT,N,NGVT,NGVT,NGVT,NGVT
NHI,"National Health Investors, Inc. Common Stock",,N,,100,N,,NYSE,NHI,N,NHI,NHI,NHI,NHI
NI,NiSource Inc Common Stock,,N,,100,N,,NYSE,NI,N,NI,NI,NI,NI
NIC,Nicolet Bankshares Inc. Common Stock,,N,,100,N,,NYSE,NIC,N,NIC,NIC,NIC,NIC
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NIE,N,NIE,NIE,NIE,NIE
NIM,Nuveen Select Maturities Municipal Fund Common Stock,,N,,100,N,,NYSE,NIM,N,NIM,NIM,NIM,NIM
NINE,"Nine Energy Service, Inc. Common Stock",,N,,100,N,,NYSE,NINE,N,NINE,NINE,NINE,NINE
NIQ,NIQ Global Intelligence plc Ordinary Shares,,N,,100,N,,NYSE,NIQ,N,NIQ,NIQ,NIQ,NIQ
NJR,NewJersey Resources Corporation Common Stock,,N,,100,N,,NYSE,NJR,N,NJR,NJR,NJR,NJR
NKE,"Nike, Inc. Common Stock",,N,,100,N,,NYSE,NKE,N,NKE,NKE,NKE,NKE
NL,"NL Industries, Inc. Common Stock",,N,,100,N,,NYSE,NL,N,NL,NL,NL,NL
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NLOP,N,NLOP,NLOP,NLOP,NLOP
NLY,Annaly Capital Management Inc. Common Stock,,N,,100,N,,NYSE,NLY,N,NLY,NLY,NLY,NLY
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,,N,,100,N,,NYSE,NMAI,N,NMAI,NMAI,NMAI,NMAI
NMAX,"Newsmax, Inc. Class B Common Stock",,N,,100,N,,NYSE,NMAX,N,NMAX,NMAX,NMAX,NMAX
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,,N,,100,N,,NYSE,NMCO,N,NMCO,NMCO,NMCO,NMCO
NMG,Nouveau Monde Graphite Inc. Common Shares,,N,,100,N,,NYSE,NMG,N,NMG,NMG,NMG,NMG
NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",,N,,100,N,,NYSE,NMI,N,NMI,NMI,NMI,NMI
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,,N,,100,N,,NYSE,NMT,N,NMT,NMT,NMT,NMT
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",,N,,100,N,,NYSE,NMZ,N,NMZ,NMZ,NMZ,NMZ
NNI,"Nelnet, Inc. Common Stock",,N,,100,N,,NYSE,NNI,N,NNI,NNI,NNI,NNI
NNN,"NNN REIT, Inc. Common Stock",,N,,100,N,,NYSE,NNN,N,NNN,NNN,NNN,NNN
NNY,Nuveen New York Municipal Value Fund Common Stock,,N,,100,N,,NYSE,NNY,N,NNY,NNY,NNY,NNY
NOA,North American Construction Group Ltd. Common Shares (no par),,N,,100,N,,NYSE,NOA,N,NOA,NOA,NOA,NOA
NOC,Northrop Grumman Corporation Common Stock,,N,,100,N,,NYSE,NOC,N,NOC,NOC,NOC,NOC
NOG,"Northern Oil and Gas, Inc. Common Stock",,N,,100,N,,NYSE,NOG,N,NOG,NOG,NOG,NOG
NOMD,Nomad Foods Limited Ordinary Shares,,N,,100,N,,NYSE,NOMD,N,NOMD,NOMD,NOMD,NOMD
NOTE,"FiscalNote Holdings, Inc. Class A common stock",,N,,100,N,,NYSE,NOTE,N,NOTE,NOTE,NOTE,NOTE
NOV,NOV Inc. Common Stock,,N,,100,N,,NYSE,NOV,N,NOV,NOV,NOV,NOV
NOW,"ServiceNow, Inc. Common Stock",,N,,100,N,,NYSE,NOW,N,NOW,NOW,NOW,NOW
NP,Neptune Insurance Holdings Inc. Class A Common Stock,,N,,100,N,,NYSE,NP,N,NP,NP,NP,NP
NPB,"Northpointe Bancshares, Inc. Common Stock",,N,,100,N,,NYSE,NPB,N,NPB,NPB,NPB,NPB
